,price,z,position
2006-12-18,7.074999809265137,0.22288513970866367,0
2006-12-19,7.083000183105469,0.0008787817182872964,0
2006-12-20,6.769000053405762,0.020867930163118106,0
2006-12-21,6.800000190734863,-0.21228875038988462,0
2006-12-22,6.635000228881836,-0.17644146396456356,0
2006-12-26,6.11299991607666,-0.30872158709489034,0
2006-12-27,5.8379998207092285,-0.7919115980074077,0
2006-12-28,6.248000144958496,-1.073963249162021,0
2006-12-29,6.298999786376953,-0.6528061000918792,0
2007-01-02,6.298999786376953,-0.5986183517883142,0
2007-01-03,6.163000106811523,-0.5949966680098208,0
2007-01-04,6.1620001792907715,-0.7350782752338447,0
2007-01-05,6.184000015258789,-0.7332247914839797,0
2007-01-08,6.377999782562256,-0.7052434681168067,0
2007-01-09,6.63100004196167,-0.48891492964203415,0
2007-01-10,6.755000114440918,-0.2138973146231989,0
2007-01-11,6.291999816894531,-0.07691073581512264,0
2007-01-12,6.60099983215332,-0.568977914025694,0
2007-01-16,6.638000011444092,-0.22232585450264433,0
2007-01-17,6.234000205993652,-0.17528073707427072,0
2007-01-18,6.323999881744385,-0.6211033651666579,0
2007-01-19,6.886000156402588,-0.5112347983390693,0
2007-01-22,7.318999767303467,0.11828753961889,0
2007-01-23,7.5970001220703125,0.5767724072118399,0
2007-01-24,7.421000003814697,0.8670846883133281,0
2007-01-25,6.90500020980835,0.6997694986942529,0
2007-01-26,7.175000190734863,0.16581583674351486,0
2007-01-29,6.916999816894531,0.4637603810037323,0
2007-01-30,7.739999771118164,0.1910186181571461,0
2007-01-31,7.666999816894531,1.0569725368765426,0
2007-02-01,7.53000020980835,1.001423843550967,0
2007-02-02,7.47599983215332,0.8778802717482524,0
2007-02-05,7.633999824523926,0.8319556393954131,0
2007-02-06,7.616000175476074,1.0038540906917306,0
2007-02-07,7.709000110626221,0.9947215398163628,0
2007-02-08,7.870999813079834,1.0942837082305512,0
2007-02-09,7.827000141143799,1.26031763310565,0
2007-02-12,7.22599983215332,1.2146203856125006,0
2007-02-13,7.367000102996826,0.5781175857784531,0
2007-02-14,7.241000175476074,0.7322368158497521,0
2007-02-15,7.291999816894531,0.594390670579354,0
2007-02-16,7.502999782562256,0.649411739079003,0
2007-02-20,7.585000038146973,0.8742991435462419,0
2007-02-21,7.645999908447266,0.9577434888136525,0
2007-02-22,7.7270002365112305,1.018020919702993,0
2007-02-23,7.755000114440918,1.1018856339667271,0
2007-02-26,7.546999931335449,1.1267058234933602,0
2007-02-27,7.5329999923706055,0.9101383435410175,0
2007-02-28,7.300000190734863,0.8925059884991556,0
2007-03-01,7.288000106811523,0.6405849641917919,0
2007-03-02,7.243000030517578,0.6244849476031098,0
2007-03-05,7.254000186920166,0.5727842402720992,0
2007-03-06,7.4720001220703125,0.5821815336117643,0
2007-03-07,7.366000175476074,0.8121964424278554,0
2007-03-08,7.238999843597412,0.6950977567275337,0
2007-03-09,7.083000183105469,0.5550412992566173,0
2007-03-12,6.9120001792907715,0.3812059830642917,0
2007-03-13,6.892000198364258,0.187147251439646,0
2007-03-14,7.083000183105469,0.16316798590529205,0
2007-03-15,6.959000110626221,0.3782364642383201,0
2007-03-16,6.923999786376953,0.2400519899214976,0
2007-03-19,6.8470001220703125,0.20134148701477328,0
2007-03-20,6.909999847412109,0.11509455683423152,0
2007-03-21,7.159999847412109,0.18804013676323347,0
2007-03-22,7.320000171661377,0.46688102193105396,0
2007-03-23,7.269000053405762,0.6387355447109477,0
2007-03-26,7.254000186920166,0.581901135009886,0
2007-03-27,7.502999782562256,0.5660538099413273,0
2007-03-28,7.558000087738037,0.830555325705209,0
2007-03-29,7.609000205993652,0.8848104920976284,0
2007-03-30,7.730000019073486,0.9349010108417012,0
2007-04-02,7.671000003814697,1.0550089066692503,0
2007-04-03,7.426000118255615,0.9934927073544744,0
2007-04-04,7.514999866485596,0.7377819303102225,0
2007-04-05,7.60699987411499,0.829295582299649,0
2007-04-09,7.546000003814697,0.9208789263819199,0
2007-04-10,7.86899995803833,0.8548929706472304,0
2007-04-11,7.855000019073486,1.1751469773234378,0
2007-04-12,7.923999786376953,1.1534903644999626,0
2007-04-13,7.801000118255615,1.213494114349091,0
2007-04-16,7.53000020980835,1.0861397353814515,0
2007-04-17,7.418000221252441,0.8089356100677252,0
2007-04-18,7.497000217437744,0.6917436913443034,0
2007-04-19,7.492000102996826,0.7739264646394807,0
2007-04-20,7.38100004196167,0.7724444478230905,0
2007-04-23,7.561999797821045,0.6625760398171716,0
2007-04-24,7.5980000495910645,0.8542398388844665,0
2007-04-25,7.689000129699707,0.8941320040550654,0
2007-04-26,7.507999897003174,0.9857733667150087,0
2007-04-27,7.830999851226807,0.798844679963829,0
2007-04-30,7.86299991607666,1.121323918701009,0
2007-05-01,7.7179999351501465,1.145492932225865,0
2007-05-02,7.730000019073486,0.9946411478533802,0
2007-05-03,7.947000026702881,1.0002475594039169,0
2007-05-04,7.938000202178955,1.2051006572454075,0
2007-05-07,7.7789998054504395,1.1875383018231536,0
2007-05-08,7.63700008392334,1.0267133772648003,0
2007-05-09,7.71999979019165,0.8808177698301503,0
2007-05-10,7.72599983215332,0.9573147457304276,0
2007-05-11,7.89900016784668,0.9567573037171638,0
2007-05-14,7.952000141143799,1.118390397439251,0
2007-05-15,7.863999843597412,1.1607012990622865,0
2007-05-16,7.889999866485596,1.0680964099289094,0
2007-05-17,8.074999809265137,1.0843572720297319,0
2007-05-18,7.943999767303467,1.24892564632848,0
2007-05-21,7.913000106811523,1.1166782864165081,0
2007-05-22,7.801000118255615,1.0786148342507695,0
2007-05-23,7.756999969482422,0.9636805309611012,0
2007-05-24,7.681000232696533,0.9140816760861422,0
2007-05-25,7.639999866485596,0.8335805160795574,0
2007-05-29,7.591000080108643,0.7867823778569589,0
2007-05-30,7.940999984741211,0.7320863716827244,0
2007-05-31,7.934999942779541,1.0632819613992752,0
2007-06-01,7.877999782562256,1.0492049726170358,0
2007-06-04,8.190999984741211,0.9873736512926282,0
2007-06-05,8.064000129699707,1.269902595455798,0
2007-06-06,8.079999923706055,1.1440411194184938,0
2007-06-07,7.824999809265137,1.1497974657700785,0
2007-06-08,7.663000106811523,0.9034620503651839,0
2007-06-11,7.607999801635742,0.7410043578363428,0
2007-06-12,7.682000160217285,0.6814291250313399,0
2007-06-13,7.607999801635742,0.7476306436044228,0
2007-06-14,7.808000087738037,0.6695894388841569,0
2007-06-15,7.918000221252441,0.8568831349198743,0
2007-06-18,7.690000057220459,0.9547126384314186,0
2007-06-19,7.519000053405762,0.7337450076508851,0
2007-06-20,7.390999794006348,0.5642066913011248,0
2007-06-21,7.3480000495910645,0.4338616885048686,0
2007-06-22,7.130000114440918,0.3868128731764882,0
2007-06-25,6.940000057220459,0.15981848150854894,0
2007-06-26,6.876999855041504,-0.04401482025383481,0
2007-06-27,6.928999900817871,-0.1152376853761938,0
2007-06-28,6.65500020980835,-0.06349583903537574,0
2007-06-29,6.7729997634887695,-0.36931731427600833,0
2007-07-02,6.763999938964844,-0.24222330767702405,0
2007-07-03,6.754000186920166,-0.25563165925497505,0
2007-07-05,6.618000030517578,-0.27049238169996276,0
2007-07-06,6.443999767303467,-0.4302687190226192,0
2007-07-09,6.409999847412109,-0.6393940748094129,0
2007-07-10,6.698999881744385,-0.6881800651308628,0
2007-07-11,6.599999904632568,-0.35717132855515804,0
2007-07-12,6.497000217437744,-0.4794767831996342,0
2007-07-13,6.6620001792907715,-0.6074263145350974,0
2007-07-16,6.375999927520752,-0.415460112354512,0
2007-07-17,6.307000160217285,-0.7581044730842222,0
2007-07-18,6.5279998779296875,-0.8484220235435282,0
2007-07-19,6.705999851226807,-0.5873793193308079,0
2007-07-20,6.446000099182129,-0.3811156969166037,0
2007-07-23,6.039000034332275,-0.6967514531925335,0
2007-07-24,5.86299991607666,-1.2121488846508932,0
2007-07-25,5.925000190734863,-1.437307930443027,0
2007-07-26,5.942999839782715,-1.3484089765889586,0
2007-07-27,6.110000133514404,-1.315437298124187,0
2007-07-30,6.499000072479248,-1.09112649566435,0
2007-07-31,6.190999984741211,-0.6048252169394176,0
2007-08-01,6.3520002365112305,-0.9766453018198229,0
2007-08-02,6.105999946594238,-0.7699253942079761,0
2007-08-03,6.090000152587891,-1.0703048060351774,0
2007-08-06,6.208000183105469,-1.0828920079481281,0
2007-08-07,6.201000213623047,-0.9270025865857313,0
2007-08-08,6.21999979019165,-0.9308550316448465,0
2007-08-09,6.585999965667725,-0.9013391344005276,0
2007-08-10,6.820000171661377,-0.45329519309748406,0
2007-08-13,6.794000148773193,-0.17927007385323304,0
2007-08-14,6.940000057220459,-0.2068864892520471,0
2007-08-15,6.863999843597412,-0.04179443972798624,0
2007-08-16,6.875,-0.12737159910588408,0
2007-08-17,7.010000228881836,-0.11543170083782961,0
2007-08-20,6.039999961853027,0.03424780903458364,0
2007-08-21,5.816999912261963,-1.1174150228244408,0
2007-08-22,5.578000068664551,-1.4000713607176263,0
2007-08-23,5.622000217437744,-1.7072042174421445,1
2007-08-24,5.5229997634887695,-1.6319869022630804,1
2007-08-27,5.380000114440918,-1.7494569151993906,1
2007-08-28,5.5929999351501465,-1.9258060710376723,1
2007-08-29,5.429999828338623,-1.621092263983016,1
2007-08-30,5.635000228881836,-1.8240368017924762,1
2007-08-31,5.4679999351501465,-1.5388972944558963,1
2007-09-04,5.629000186920166,-1.7520822498394615,1
2007-09-05,5.804999828338623,-1.5335466599174519,1
2007-09-06,5.650000095367432,-1.3060027181125002,1
2007-09-07,5.500999927520752,-1.5001170410695204,1
2007-09-10,5.890999794006348,-1.6889294700987483,1
2007-09-11,5.934000015258789,-1.1884843880225637,1
2007-09-12,6.438000202178955,-1.138287807066624,1
2007-09-13,6.0289998054504395,-0.544117472276906,1
2007-09-14,6.2789998054504395,-1.034439912118013,1
2007-09-17,6.6529998779296875,-0.7414788888056326,1
2007-09-18,6.567999839782715,-0.3239287185679827,1
2007-09-19,6.179999828338623,-0.4346356163576939,1
2007-09-20,6.007999897003174,-0.917939291788608,1
2007-09-21,6.079999923706055,-1.1539795197755296,1
2007-09-24,6.369999885559082,-1.0806929454424172,1
2007-09-25,6.360000133514404,-0.7332178691711734,1
2007-09-26,6.422999858856201,-0.7722197934037509,1
2007-09-27,6.919000148773193,-0.7218500886956196,1
2007-09-28,6.869999885559082,-0.11079499175642175,1
2007-10-01,7.050000190734863,-0.19741377709085675,1
2007-10-02,7.427000045776367,0.027310364741089978,0
2007-10-03,7.2769999504089355,0.49800834650050907,0
2007-10-04,7.4120001792907715,0.30289855418674444,0
2007-10-05,7.072999954223633,0.4676805255402192,0
2007-10-08,6.8460001945495605,0.023215559961522574,0
2007-10-09,6.86299991607666,-0.28741597213309883,0
2007-10-10,7.010000228881836,-0.2668666689188967,0
2007-10-11,6.875999927520752,-0.07011434916524086,0
2007-10-12,6.973999977111816,-0.2552618344694411,0
2007-10-15,7.445000171661377,-0.1264206086782014,0
2007-10-16,7.367000102996826,0.4883077309884245,0
2007-10-17,7.458000183105469,0.3809227657511427,0
2007-10-18,7.374000072479248,0.49440020100051774,0
2007-10-19,7.040999889373779,0.3802979273100057,0
2007-10-22,6.890999794006348,-0.06819330418031473,0
2007-10-23,6.761000156402588,-0.2752790542689448,0
2007-10-24,6.9720001220703125,-0.45682170409698963,0
2007-10-25,7.188000202178955,-0.16001197267417175,0
2007-10-26,7.2179999351501465,0.1346940634660247,0
2007-10-29,7.269000053405762,0.17765224186076306,0
2007-10-30,8.020999908447266,0.2471643923577638,0
2007-10-31,8.329999923706055,1.1934953532468526,0
2007-11-01,8.63700008392334,1.547487944630351,-1
2007-11-02,8.418000221252441,1.8783847795767927,-1
2007-11-05,7.999000072479248,1.6229757548226056,-1
2007-11-06,7.86299991607666,1.1349206584264002,-1
2007-11-07,7.624000072479248,0.9719846708040574,-1
2007-11-08,7.7129998207092285,0.6773754822004625,-1
2007-11-09,7.896999835968018,0.7880882365508628,-1
2007-11-12,7.960999965667725,1.0116318028988915,-1
2007-11-13,7.948999881744385,1.088319657875051,-1
2007-11-14,7.835000038146973,1.0724498083425742,-1
2007-11-15,7.699999809265137,0.9357421804569118,-1
2007-11-16,8.00100040435791,0.7728633978452332,-1
2007-11-19,7.7870001792907715,1.1390904079174782,-1
2007-11-20,7.4770002365112305,0.8806575396862797,-1
2007-11-21,7.550000190734863,0.49883404745700716,-1
2007-11-23,7.699999809265137,0.5951188451102487,-1
2007-11-26,7.7230000495910645,0.7858467621448858,-1
2007-11-27,7.557000160217285,0.8143889581524651,-1
2007-11-28,7.203000068664551,0.6094789711025054,-1
2007-11-29,7.452000141143799,0.15503853106265414,-1
2007-11-30,7.302000045776367,0.49394835523306185,-1
2007-12-03,7.214000225067139,0.30624837554409506,-1
2007-12-04,7.15500020980835,0.19429917245771447,-1
2007-12-05,7.184999942779541,0.11679075799467213,-1
2007-12-06,7.329999923706055,0.16106264792117342,-1
2007-12-07,7.15500020980835,0.36164902427869305,-1
2007-12-10,7.0320000648498535,0.12472598055998717,-1
2007-12-11,7.085000038146973,-0.044777702571409034,0
2007-12-12,7.4079999923706055,0.03178605000400039,0
2007-12-13,7.192999839782715,0.4755826837034278,0
2007-12-14,7.025000095367432,0.18525809925145167,0
2007-12-17,7.034999847412109,-0.04741602132407976,0
2007-12-18,7.140999794006348,-0.031192683778275082,0
2007-12-19,7.178999900817871,0.11767132657520794,0
2007-12-20,7.13700008392334,0.1700880530335333,0
2007-12-21,7.190000057220459,0.10948072299458593,0
2007-12-24,7.025000095367432,0.1811582246387288,0
2007-12-26,7.046000003814697,-0.05291873514152315,0
2007-12-27,7.171999931335449,-0.02884875827350024,0
2007-12-28,7.386000156402588,0.1418237696993449,0
2007-12-31,7.482999801635742,0.4334725945147674,0
2008-01-02,7.849999904632568,0.559990880159387,0
2008-01-03,7.673999786376953,1.0381314142437286,0
2008-01-04,7.841000080108643,0.8010340086912157,0
2008-01-07,7.879000186920166,1.0128120557903182,0
2008-01-08,7.9670000076293945,1.054240832959331,0
2008-01-09,8.098999977111816,1.1585821905112748,0
2008-01-10,8.258999824523926,1.315343551567003,0
2008-01-11,8.210000038146973,1.5008849517682528,-1
2008-01-14,8.352999687194824,1.4283979177967396,-1
2008-01-15,8.196000099182129,1.5881674386609268,-1
2008-01-16,8.133000373840332,1.3839350473581504,-1
2008-01-17,8.081000328063965,1.2960079269774396,-1
2008-01-18,7.993000030517578,1.221583662695603,-1
2008-01-22,7.670000076293945,1.1027441080920755,-1
2008-01-23,7.620999813079834,0.6848230588487088,-1
2008-01-24,7.802000045776367,0.620151682365005,-1
2008-01-25,7.982999801635742,0.8533192227425227,-1
2008-01-28,8.095000267028809,1.0758391756482222,-1
2008-01-29,7.995999813079834,1.2072467821359254,-1
2008-01-30,8.045000076293945,1.0762174308067525,-1
2008-01-31,8.074000358581543,1.134017503082006,-1
2008-02-01,7.739999771118164,1.1656530189986305,-1
2008-02-04,7.86899995803833,0.7438259579209151,-1
2008-02-05,7.941999912261963,0.9049212740382577,-1
2008-02-06,7.99399995803833,0.9937936737787154,-1
2008-02-07,8.10200023651123,1.0549469243335674,-1
2008-02-08,8.300999641418457,1.1836635573569179,-1
2008-02-11,8.531000137329102,1.4179137027269586,-1
2008-02-12,8.435999870300293,1.6768217683407298,-1
2008-02-13,8.387999534606934,1.5533266051118515,-1
2008-02-14,8.772000312805176,1.4861048763751545,-1
2008-02-15,8.65999984741211,1.9002119247549971,-1
2008-02-19,8.97700023651123,1.7586140705358837,-1
2008-02-20,8.96500015258789,2.079174538857211,-1
2008-02-21,8.890999794006348,2.043777378429476,-1
2008-02-22,9.145999908447266,1.9461210292795736,-1
2008-02-25,9.185999870300293,2.185487118518305,-1
2008-02-26,9.206000328063965,2.200070995487296,-1
2008-02-27,8.930000305175781,2.1921354792853847,-1
2008-02-28,9.442999839782715,1.8950409486650006,-1
2008-02-29,9.366000175476074,2.3649208643387927,-1
2008-03-03,9.345999717712402,2.259252692673851,-1
2008-03-04,9.352999687194824,2.20944269833786,-1
2008-03-05,9.741000175476074,2.1859678916000247,-1
2008-03-06,9.741999626159668,2.4986856824922405,-1
2008-03-07,9.769000053405762,2.459773808041042,-1
2008-03-10,10.02400016784668,2.443466935265568,-1
2008-03-11,10.0,2.611800314108566,-1
2008-03-12,10.01099967956543,2.547255672834814,-1
2008-03-13,10.229999542236328,2.5130083451804546,-1
2008-03-14,9.868000030517578,2.638575974831391,-1
2008-03-17,9.100000381469727,2.3167311096166823,-1
2008-03-18,9.413999557495117,1.6623193401544918,-1
2008-03-19,9.02400016784668,1.9051640212002316,-1
2008-03-20,9.0649995803833,1.5611178449591947,-1
2008-03-24,9.329000473022461,1.5811604079466532,-1
2008-03-25,9.418999671936035,1.7834139998141598,-1
2008-03-26,9.571999549865723,1.8365644001388555,-1
2008-03-27,9.57800006866455,1.936090406163373,-1
2008-03-28,9.800000190734863,1.9192489931367975,-1
2008-03-31,10.10099983215332,2.065366202224306,-1
2008-04-01,9.723999977111816,2.258405102134495,-1
2008-04-02,9.831999778747559,1.9573234946505926,-1
2008-04-03,9.416999816894531,2.014367213145397,-1
2008-04-04,9.321999549865723,1.6858471346647421,-1
2008-04-07,9.791000366210938,1.5985304682236898,-1
2008-04-08,9.696999549865723,1.9282738560636887,-1
2008-04-09,10.055999755859375,1.8401009708854035,-1
2008-04-10,10.097999572753906,2.0722750398040772,-1
2008-04-11,9.901000022888184,2.0768091979629806,-1
2008-04-14,10.053000450134277,1.9202669744999017,-1
2008-04-15,10.204999923706055,2.002349592797998,-1
2008-04-16,10.432999610900879,2.078477608104044,-1
2008-04-17,10.383000373840332,2.197508063292579,-1
2008-04-18,10.586999893188477,2.1368218330626236,-1
2008-04-21,10.732999801635742,2.2344042547154577,-1
2008-04-22,10.607000350952148,2.2904393494316,-1
2008-04-23,10.781000137329102,2.1836664404828396,-1
2008-04-24,10.789999961853027,2.256329946796062,-1
2008-04-25,10.963000297546387,2.23058418720301,-1
2008-04-28,11.279999732971191,2.2970063843440425,-1
2008-04-29,10.842000007629395,2.4369106041768878,-1
2008-04-30,10.843000411987305,2.1639625255865953,-1
2008-05-01,10.560999870300293,2.136523304327839,-1
2008-05-02,10.777000427246094,1.9541168260632122,-1
2008-05-05,11.178000450134277,2.0514537640393837,-1
2008-05-06,11.149999618530273,2.2388427226219827,-1
2008-05-07,11.32699966430664,2.1941844855335257,-1
2008-05-08,11.262999534606934,2.2539434880622786,-1
2008-05-09,11.536999702453613,2.1911006225897185,-1
2008-05-12,11.300999641418457,2.295283530138379,-1
2008-05-13,11.42199993133545,2.1498536172907645,-1
2008-05-14,11.597999572753906,2.1807504076062627,-1
2008-05-15,11.39900016784668,2.234717855983228,-1
2008-05-16,11.093999862670898,2.112188429041632,-1
2008-05-19,10.954000473022461,1.942471119121759,-1
2008-05-20,11.364999771118164,1.8538643763941813,-1
2008-05-21,11.640000343322754,2.0276932561048526,-1
2008-05-22,11.696999549865723,2.1274153029834886,-1
2008-05-23,11.857000350952148,2.1251875672527976,-1
2008-05-27,11.800999641418457,2.166808291784425,-1
2008-05-28,11.916000366210938,2.1141460867655026,-1
2008-05-29,11.473999977111816,2.135239209897028,-1
2008-05-30,11.70300006866455,1.9205997221327813,-1
2008-06-02,11.968999862670898,1.9967779537242756,-1
2008-06-03,12.220999717712402,2.0830471565426616,-1
2008-06-04,12.378999710083008,2.158675532557155,-1
2008-06-05,12.519000053405762,2.1923374072682176,-1
2008-06-06,12.692999839782715,2.2167438275226274,-1
2008-06-09,12.604000091552734,2.2510930110360197,-1
2008-06-10,12.4350004196167,2.186835933443506,-1
2008-06-11,12.65999984741211,2.0950964355818855,-1
2008-06-12,12.79800033569336,2.150063666430544,-1
2008-06-13,12.625,2.1704323144433655,-1
2008-06-16,12.932999610900879,2.0806189357208638,-1
2008-06-17,12.95199966430664,2.161515097634251,-1
2008-06-18,13.210000038146973,2.1391072560716142,-1
2008-06-19,12.861000061035156,2.1965434946938114,-1
2008-06-20,12.994000434875488,2.0508136864679436,-1
2008-06-23,13.20300006866455,2.069012312787169,-1
2008-06-24,13.01099967956543,2.110400768330557,-1
2008-06-25,12.753000259399414,2.0211840516394126,-1
2008-06-26,13.104999542236328,1.9122429000185426,-1
2008-06-27,13.197999954223633,2.003651827322982,-1
2008-06-30,13.352999687194824,2.0088585580989564,-1
2008-07-01,13.505000114440918,2.032455463775063,-1
2008-07-02,13.388999938964844,2.0536426756895665,-1
2008-07-03,13.57699966430664,1.9931777393677963,-1
2008-07-07,12.97700023651123,2.0256781726104616,-1
2008-07-08,12.368000030517578,1.8203421997187879,-1
2008-07-09,12.005999565124512,1.6083908109482639,-1
2008-07-10,12.300000190734863,1.4737370084676498,-1
2008-07-11,11.904000282287598,1.5573379628707948,-1
2008-07-14,11.958999633789062,1.412278689425913,-1
2008-07-15,11.47700023651123,1.4182952416091998,-1
2008-07-16,11.39799976348877,1.2420813536204978,-1
2008-07-17,10.536999702453613,1.2045586274209859,-1
2008-07-18,10.569999694824219,0.8805873743969614,-1
2008-07-21,10.510000228881836,0.8861079217499539,-1
2008-07-22,10.067000389099121,0.8561515764132195,-1
2008-07-23,9.788000106811523,0.6758821266045614,-1
2008-07-24,9.322999954223633,0.5559308717744786,-1
2008-07-25,9.083999633789062,0.3520014781859056,-1
2008-07-28,9.163000106811523,0.24002533853829883,-1
2008-07-29,9.217000007629395,0.2699687608121007,-1
2008-07-30,9.248000144958496,0.2891758508793534,-1
2008-07-31,9.119000434875488,0.29750712032948884,-1
2008-08-01,9.388999938964844,0.2340601245751904,-1
2008-08-04,8.72599983215332,0.34961874168703083,-1
2008-08-05,8.72599983215332,0.03819911951782599,-1
2008-08-06,8.77299976348877,0.032662669776913886,-1
2008-08-07,8.571000099182129,0.04966716747817814,-1
2008-08-08,8.248000144958496,-0.05432020694146446,0
2008-08-11,8.348999977111816,-0.22160154009438568,0
2008-08-12,8.329999923706055,-0.17362033995631831,0
2008-08-13,8.456000328063965,-0.18717594811737048,0
2008-08-14,8.13599967956543,-0.1266505667392532,0
2008-08-15,8.092000007629395,-0.29513226265554865,0
2008-08-18,7.888000011444092,-0.32174635734965745,0
2008-08-19,7.97599983215332,-0.4340015226962482,0
2008-08-20,8.07699966430664,-0.39288947654158707,0
2008-08-21,8.251999855041504,-0.34621177208412574,0
2008-08-22,7.8429999351501465,-0.2617763420689829,0
2008-08-25,7.824999809265137,-0.4936811954504555,0
2008-08-26,8.277999877929688,-0.5139413043083574,0
2008-08-27,8.394000053405762,-0.2739385812649758,0
2008-08-28,8.050000190734863,-0.22053029897033014,0
2008-08-29,7.942999839782715,-0.42085127606235834,0
2008-09-02,7.261000156402588,-0.4921037808421684,0
2008-09-03,7.263999938964844,-0.918072465964552,0
2008-09-04,7.322000026702881,-0.9274814380725241,0
2008-09-05,7.448999881744385,-0.9002121243291369,0
2008-09-08,7.5269999504089355,-0.830835557652964,0
2008-09-09,7.534999847412109,-0.7945734991500307,0
2008-09-10,7.39300012588501,-0.7993585155940447,0
2008-09-11,7.248000144958496,-0.9005931995537344,0
2008-09-12,7.366000175476074,-1.001781834241703,0
2008-09-15,7.374000072479248,-0.9322936807136518,0
2008-09-16,7.2789998054504395,-0.9339761763839503,0
2008-09-17,7.909999847412109,-1.0014910914793849,0
2008-09-18,7.620999813079834,-0.598677897265061,0
2008-09-19,7.531000137329102,-0.790737592421466,0
2008-09-22,7.6579999923706055,-0.85957682973832,0
2008-09-23,7.931000232696533,-0.7855376730319664,0
2008-09-24,7.678999900817871,-0.6170403604685659,0
2008-09-25,7.723999977111816,-0.7876810163527382,0
2008-09-26,7.4720001220703125,-0.7652533865116925,0
2008-09-29,7.2210001945495605,-0.9375886579954337,0
2008-09-30,7.438000202178955,-1.114527530636781,0
2008-10-01,7.728000164031982,-0.9653527471128239,0
2008-10-02,7.480999946594238,-0.7708627769024475,0
2008-10-03,7.357999801635742,-0.9384030200294499,0
2008-10-06,6.835000038146973,-1.0230953172310273,0
2008-10-07,6.76800012588501,-1.3990696143318748,0
2008-10-08,6.742000102996826,-1.4488056265730997,0
2008-10-09,6.824999809265137,-1.4673926176069767,0
2008-10-10,6.534999847412109,-1.4032172336743722,0
2008-10-13,6.688000202178955,-1.6216954249809978,1
2008-10-14,6.7270002365112305,-1.5009108166638303,1
2008-10-15,6.5920000076293945,-1.465554858952173,1
2008-10-16,6.703000068664551,-1.5619167352175123,1
2008-10-17,6.785999774932861,-1.4712538760979517,1
2008-10-20,6.741000175476074,-1.4045137479097367,1
2008-10-21,6.843999862670898,-1.4355639884741305,1
2008-10-22,6.7769999504089355,-1.3587057924017027,1
2008-10-23,6.419000148773193,-1.4084495877751237,1
2008-10-24,6.238999843597412,-1.6763585108180485,1
2008-10-27,6.120999813079834,-1.809109434489823,1
2008-10-28,6.185999870300293,-1.8922272127995798,1
2008-10-29,6.468999862670898,-1.8279888174600316,1
2008-10-30,6.431000232696533,-1.5945450096243026,1
2008-10-31,6.7829999923706055,-1.610541522586118,1
2008-11-03,6.8379998207092285,-1.3391422409322655,1
2008-11-04,7.218999862670898,-1.2914247439608373,1
2008-11-05,7.249000072479248,-1.02313766196793,1
2008-11-06,6.979000091552734,-1.0000804068112223,1
2008-11-07,6.756999969482422,-1.1812089905198666,1
2008-11-10,7.248000144958496,-1.3323150423640415,1
2008-11-11,6.704999923706055,-0.9893251364455699,1
2008-11-12,6.40500020980835,-1.3587818602755097,1
2008-11-13,6.317999839782715,-1.568703625836275,1
2008-11-14,6.311999797821045,-1.622879190044889,1
2008-11-17,6.5329999923706055,-1.6166231254001993,1
2008-11-18,6.515999794006348,-1.443524652204224,1
2008-11-19,6.743000030517578,-1.4475121957541506,1
2008-11-20,6.315999984741211,-1.2810517815132583,1
2008-11-21,6.480000019073486,-1.580253737509052,1
2008-11-24,6.888000011444092,-1.4516065308938877,1
2008-11-25,6.386000156402588,-1.1612002956324026,1
2008-11-26,6.877999782562256,-1.5066316759700182,1
2008-11-28,6.510000228881836,-1.1589007722945595,1
2008-12-01,6.604000091552734,-1.4085204107938751,1
2008-12-02,6.423999786376953,-1.337362471864351,1
2008-12-03,6.3470001220703125,-1.4595318291350712,1
2008-12-04,6.017000198364258,-1.5089471267954824,1
2008-12-05,5.742000102996826,-1.7441539268819413,1
2008-12-08,5.565999984741211,-1.9423008170429266,1
2008-12-09,5.578999996185303,-2.065546062310193,1
2008-12-10,5.685999870300293,-2.037849504391412,1
2008-12-11,5.5980000495910645,-1.9373323401661915,1
2008-12-12,5.48799991607666,-1.988518324763532,1
2008-12-15,5.644999980926514,-2.057480798638693,1
2008-12-16,5.750999927520752,-1.9185068840089048,1
2008-12-17,5.61899995803833,-1.8244121160034934,1
2008-12-18,5.547999858856201,-1.9105486954839506,1
2008-12-19,5.334000110626221,-1.9491627873191864,1
2008-12-22,5.294000148773193,-2.098353660294148,1
2008-12-23,5.736999988555908,-2.109232258125327,1
2008-12-24,5.909999847412109,-1.7561625794193896,1
2008-12-26,5.826000213623047,-1.621457736330092,1
2008-12-29,6.136000156402588,-1.6711035138062473,1
2008-12-30,5.859000205993652,-1.4456293113640493,1
2008-12-31,5.622000217437744,-1.6273994280633892,1
2009-01-02,5.9710001945495605,-1.7830179005128524,1
2009-01-05,6.072000026702881,-1.523195478981748,1
2009-01-06,5.982999801635742,-1.4442620935708437,1
2009-01-07,5.872000217437744,-1.4941207833527277,1
2009-01-08,5.583000183105469,-1.5584533315568072,1
2009-01-09,5.515999794006348,-1.7473261123584378,1
2009-01-12,5.541999816894531,-1.7784319307617258,1
2009-01-13,5.184000015258789,-1.7426860178736336,1
2009-01-14,4.96999979019165,-1.9861727291358193,1
2009-01-15,4.8429999351501465,-2.1260837527357648,1
2009-01-16,4.801000118255615,-2.198306713361283,1
