seg_start,seg_end,raw_mae,corrected_mae,transferred_ok,delta
2014-02-05,2014-03-10,0.12682067922365375,0.19628761329632188,False,0.06946693407266813
2014-03-11,2014-04-10,0.07192651698225806,0.06765624762224388,True,-0.004270269360014178
2014-04-11,2014-05-14,0.1522769275320375,0.07563769739940929,True,-0.07663923013262822
2014-05-15,2014-06-17,0.21800788564678844,0.08906758341485188,True,-0.12894030223193656
2014-06-18,2014-07-21,0.18327353380002392,0.0368596650819454,True,-0.14641386871807852
2014-07-22,2014-08-21,0.1573287674687987,0.0489467597414154,True,-0.1083820077273833
2014-08-22,2014-09-24,0.02497626967019337,0.15517141290588188,False,0.1301951432356885
2014-09-25,2014-10-27,0.026913852644502436,0.0534457175729001,False,0.026531864928397663
2014-10-28,2014-11-28,0.0362779147236264,0.043975888336239756,False,0.007697973612613353
2014-12-01,2015-01-02,0.033550518918884664,0.045474399960825786,False,0.011923881041941121
2015-01-05,2015-02-05,0.03383613929854795,0.07154986218885179,False,0.037713722890303836
2015-02-06,2015-03-11,0.028356049497636114,0.018484770215390984,True,-0.00987127928224513
2015-03-12,2015-04-14,0.04114096689876151,0.018089791093768733,True,-0.023051175804992777
2015-04-15,2015-05-15,0.08828438677134479,0.07273775378589235,True,-0.015546632985452433
2015-05-18,2015-06-18,0.10716411849047314,0.05840783803675129,True,-0.048756280453721844
2015-06-19,2015-07-22,0.20408726183891931,0.2199252228160185,False,0.01583796097709919
2015-07-23,2015-08-24,0.21317469089183058,0.06741587767407022,True,-0.14575881321776035
2015-08-25,2015-09-25,0.032003149132001675,0.15405741519605542,False,0.12205426606405376
2015-09-28,2015-10-28,0.013568276462483556,0.13964300700796994,False,0.1260747305454864
2015-10-29,2015-12-01,0.06573118490474637,0.06358193192108827,True,-0.0021492529836581037
2015-12-02,2016-01-05,0.1768199411168354,0.17967704735748305,False,0.002857106240647639
2016-01-06,2016-02-08,0.3274893605165381,0.20157747524867484,True,-0.12591188526786326
2016-02-09,2016-03-11,0.413242935705287,0.3424507493509288,True,-0.07079218635435819
2016-03-14,2016-04-14,0.3475544736841369,0.08986165227909003,True,-0.25769282140504685
2016-04-15,2016-05-17,0.2900134770120524,0.04583083911525635,True,-0.24418263789679603
2016-05-18,2016-06-20,0.2468664531647197,0.037959266172830505,True,-0.2089071869918892
2016-06-21,2016-07-22,0.33472157579998063,0.1263765719683765,True,-0.20834500383160412
2016-07-25,2016-08-24,0.3165451348717069,0.03175038420088279,True,-0.2847947506708241
2016-08-25,2016-09-27,0.29344724178529596,0.032244665418005546,True,-0.26120257636729044
2016-09-28,2016-10-28,0.30144577180855575,0.015025978847500244,True,-0.2864197929610555
2016-10-31,2016-12-01,0.1937611949050946,0.1082871410959447,True,-0.08547405380914991
2016-12-02,2017-01-05,0.12088777732091494,0.12668146697287253,False,0.00579368965195759
2017-01-06,2017-02-08,0.14666076827220617,0.05191576495437166,True,-0.0947450033178345
