seg_start,seg_end,raw_mae,corrected_mae,transferred_ok,delta
2021-06-18,2021-07-20,0.027456245657932386,0.05124300311157882,False,0.02378675745364643
2021-07-21,2021-08-19,0.0201980621418931,0.056606025517185195,False,0.03640796337529209
2021-08-20,2021-09-21,0.030775857197223113,0.052432350137110555,False,0.02165649293988744
2021-09-22,2021-10-21,0.06933600276684154,0.05244804904448859,True,-0.016887953722352952
2021-10-22,2021-11-22,0.09841599645909925,0.05395076964956997,True,-0.04446522680952928
2021-11-23,2021-12-23,0.11267251196169938,0.03284453318182356,True,-0.07982797877987582
2021-12-27,2022-01-26,0.1271182087905103,0.1636171251075382,False,0.036498916317027896
2022-01-27,2022-02-28,0.0995271615616466,0.13992743048856032,False,0.04040026892691373
2022-03-01,2022-03-30,0.1143826597674833,0.074639882244791,True,-0.0397427775226923
2022-03-31,2022-05-02,0.023756310022939254,0.08893912406018029,False,0.06518281403724104
2022-05-03,2022-06-02,0.018112255991357986,0.05211308332216949,False,0.0340008273308115
2022-06-03,2022-07-06,0.05480550988481423,0.06794318337155703,False,0.013137673486742794
2022-07-07,2022-08-05,0.1313247363689402,0.11059659604582504,True,-0.020728140323115166
2022-08-08,2022-09-07,0.11061203747438236,0.021583829596558825,True,-0.08902820787782353
2022-09-08,2022-10-07,0.1196883109696671,0.07263303085952895,True,-0.047055280110138153
2022-10-10,2022-11-08,0.15258346518211394,0.05895180765712487,True,-0.09363165752498906
2022-11-09,2022-12-09,0.07500548736091193,0.06306739793383252,True,-0.011938089427079412
2022-12-12,2023-01-12,0.031003116794767385,0.0735429890092914,False,0.042539872214524016
2023-01-13,2023-02-14,0.03266567571335707,0.13729816018364469,False,0.10463248447028761
2023-02-15,2023-03-17,0.11508115275074693,0.06253637774386332,True,-0.05254477500688361
2023-03-20,2023-04-19,0.05711473204800586,0.058605719548903014,False,0.0014909875008971563
2023-04-20,2023-05-19,0.041781610694456635,0.019791867402885986,True,-0.02198974329157065
2023-05-22,2023-06-22,0.11452351839376186,0.05386335602924109,True,-0.06066016236452077
2023-06-23,2023-07-25,0.20251625045162822,0.08322907636437361,True,-0.1192871740872546
2023-07-26,2023-08-24,0.2239197199432212,0.02971938942749992,True,-0.1942003305157213
2023-08-25,2023-09-26,0.21149629660967062,0.02676935756012395,True,-0.18472693904954668
2023-09-27,2023-10-26,0.25049876210431155,0.04163826773734722,True,-0.20886049436696433
2023-10-27,2023-11-28,0.2463781103757726,0.1955642804231058,True,-0.050813829952666784
2023-11-29,2023-12-29,0.26096901783230286,0.02027587820358429,True,-0.24069313962871858
2024-01-02,2024-02-01,0.2550527014782937,0.1451699292570875,True,-0.10988277222120618
2024-02-02,2024-03-05,0.24311003495746358,0.0521379541215979,True,-0.1909720808358657
2024-03-06,2024-04-05,0.13300613332937317,0.14274251984862132,False,0.009736386519248158
2024-04-08,2024-05-07,0.08357455772597441,0.09428427380077126,False,0.010709716074796843
2024-05-08,2024-06-07,0.1125945463906546,0.02802993547478432,True,-0.08456461091587028
2024-06-10,2024-07-11,0.22112908648398147,0.14233746676140105,True,-0.07879161972258042
2024-07-12,2024-08-12,0.30990301198816783,0.08975599052813331,True,-0.2201470214600345
2024-08-13,2024-09-12,0.2322348968439436,0.06855379519045293,True,-0.16368110165349067
2024-09-13,2024-10-14,0.17890521706221127,0.0810966934678946,True,-0.09780852359431667
2024-10-15,2024-11-13,0.14703873767770412,0.03631293080481567,True,-0.11072580687288844
2024-11-14,2024-12-16,0.24104686956303273,0.11172348768580176,True,-0.12932338187723097
2024-12-17,2025-01-21,0.36282564375423376,0.13319377953713168,True,-0.22963186421710208
2025-01-22,2025-02-21,0.3022771081455063,0.10594833973094876,True,-0.19632876841455754
2025-02-24,2025-03-25,0.2820626658952411,0.1617680335895905,True,-0.1202946323056506
2025-03-26,2025-04-25,0.3035673922884658,0.031078207744940346,True,-0.27248918454352544
2025-04-28,2025-05-28,0.3384565738316652,0.06602849137546682,True,-0.27242808245619843
2025-05-29,2025-06-30,0.2670303021022304,0.087188134681028,True,-0.1798421674212024
2025-07-01,2025-07-31,0.225732075446723,0.18204257835833995,True,-0.043689497088383045
2025-08-01,2025-09-02,0.19027857041800642,0.05002156517640617,True,-0.14025700524160023
