seg_start,seg_end,raw_mae,corrected_mae,transferred_ok,delta
2021-03-02,2021-03-08,0.020393317734339104,0.18112113007675087,False,0.16072781234241176
2021-03-09,2021-03-15,0.01623994837342188,0.21004689400381643,False,0.19380694563039455
2021-03-16,2021-03-22,0.04023770469595272,0.2643394121485585,False,0.22410170745260577
2021-03-23,2021-03-29,0.020269386547190217,0.2198751324556766,False,0.1996057459084864
2021-03-30,2021-04-06,0.011648318105960495,0.19968894640053497,False,0.18804062829457446
2021-04-07,2021-04-13,0.028751721102539186,0.22086094400966508,False,0.1921092229071259
2021-04-14,2021-04-20,0.03428955508337668,0.22752865614524426,False,0.1932391010618676
2021-04-21,2021-04-27,0.035679573044433095,0.228647969067032,False,0.1929683960225989
2021-04-28,2021-05-04,0.05491663517964553,0.24318413159014765,False,0.1882674964105021
2021-05-05,2021-05-11,0.07113399946637844,0.2574856020981034,False,0.18635160263172496
2021-05-12,2021-05-18,0.045625197996471106,0.2289553956477505,False,0.1833301976512794
2021-05-19,2021-05-25,0.04298926364025265,0.21889921984773736,False,0.1759099562074847
2021-05-26,2021-06-02,0.050078629382679464,0.2242559009668466,False,0.17417727158416715
2021-06-03,2021-06-09,0.013503391977538071,0.16145957777461034,False,0.14795618579707226
2021-06-10,2021-06-16,0.007731488592987309,0.16506434052812305,False,0.15733285193513574
2021-06-17,2021-06-23,0.033460572050524405,0.12543654667255696,False,0.09197597462203255
2021-06-24,2021-06-30,0.0334930624337716,0.12379403788799155,False,0.09030097545421994
2021-07-01,2021-07-08,0.019851705979231464,0.13874383122394315,False,0.11889212524471168
2021-07-09,2021-07-15,0.023287214595302252,0.13570861501708414,False,0.11242140042178189
2021-07-16,2021-07-22,0.029850396101649024,0.12694546459483247,False,0.09709506849318345
2021-07-23,2021-07-29,0.011705385542632958,0.15806230081273082,False,0.14635691527009786
2021-07-30,2021-08-05,0.0200894059446786,0.17553286487101433,False,0.15544345892633574
2021-08-06,2021-08-12,0.010782531742152334,0.15649266151507552,False,0.1457101297729232
