threshold,uncond_prob,cpe_train,lift_train,n_cond_train,n_cond_oos,hit_rate_oos,calibration_err,direction,temp_predictor,ticker,instrument,horizon,q_target,region,asset_class
0.02180928099272797,0.5,0.5831775700934579,1.1663551401869159,1070,51,0.37254901960784315,-0.2106285504856148,D4_median_to_median,North_America_tmax_q80_exceed,NG=F,Natural gas futures,126,0.5,,
0.03301874175749807,0.4998866470188166,0.5818777292576419,1.1640193486419312,916,50,0.98,0.39812227074235806,D4_median_to_median,North_America_tmax_q80_exceed,GLD,Gold ETF,126,0.5,,
0.057293030802025954,0.49981210071401727,0.5735294117647058,1.1474900486510393,544,50,0.0,-0.5735294117647058,D4_median_to_median,North_America_tmax_q80_exceed,INDA,India equities,126,0.5,,
0.04351991997371086,0.49990917347865577,0.572841726618705,1.1458916079345824,1112,50,0.76,0.18715827338129498,D4_median_to_median,North_America_tmax_q80_exceed,EWY,South Korea equities,126,0.5,,
0.03862552134403712,0.4999036794451936,0.5669599217986315,1.134138325262696,1023,50,0.92,0.3530400782013685,D4_median_to_median,North_America_tmax_q80_exceed,EFA,Developed market equities,126,0.5,,
0.03163254647015076,0.4999075956385141,0.5655430711610487,1.1312952155461866,1068,70,0.9857142857142858,0.420171214553237,D4_median_to_median,Asia_tmax_q80_exceed,GC=F,Gold futures,126,0.5,,
-0.0013487912199899458,0.49991583908432924,0.5632478632478632,1.1266853722409278,1170,54,0.037037037037037035,-0.5262108262108263,D4_median_to_median,North_America_tmax_q80_exceed,JPYUSD=X,JPY/USD,42,0.5,,
0.0065355641017601105,0.5,0.5614678899082569,1.1229357798165138,1090,55,0.509090909090909,-0.052376980817347873,D4_median_to_median,Europe_tmax_q80_exceed,NG=F,Natural gas futures,63,0.5,,
0.01660229833554329,0.49990776609481646,0.5594013096351731,1.119009040417813,1069,51,0.45098039215686275,-0.10842091747831034,D4_median_to_median,North_America_tmax_q80_exceed,HG=F,Copper futures,126,0.5,,
-0.024401330117228327,0.5,0.5575364667747164,1.1150729335494327,617,54,0.37037037037037035,-0.187166096404346,D4_median_to_median,Europe_tmax_q80_exceed,WEAT,Wheat ETF,63,0.5,,
0.009950976296095678,0.5,0.5574354407836153,1.1148708815672306,1123,54,1.0,0.4425645592163847,D4_median_to_median,Europe_tmax_q80_exceed,EWJ,Japan equities,126,0.5,,
0.03163254647015076,0.4999075956385141,0.555763823805061,1.1117331055856505,1067,51,1.0,0.44423617619493905,D4_median_to_median,North_America_tmax_q80_exceed,GC=F,Gold futures,126,0.5,,
0.0073736835000583305,0.5,0.5530864197530864,1.1061728395061727,810,54,1.0,0.44691358024691363,D4_median_to_median,Europe_tmax_q80_exceed,DBB,Base metals ETF,63,0.5,,
0.009525236987065146,0.5,0.552158273381295,1.10431654676259,1112,54,0.25925925925925924,-0.29289901412203573,D4_median_to_median,Europe_tmax_q80_exceed,ZW=F,Wheat futures,63,0.5,,
-0.0013487912199899458,0.49991583908432924,0.551931330472103,1.1040484964090114,1165,73,0.0958904109589041,-0.45604091951319886,D4_median_to_median,Asia_tmax_q80_exceed,JPYUSD=X,JPY/USD,42,0.5,,
